"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PADI3",8.20055377597401,-3.01310427510457,0.978615212451286,-3.07894690044435,0.00207733703606979,0.0317749657279988
"EPHA2",5663.51248359605,1.14950853617195,0.370414887514921,3.10330004251152,0.00191375509400756,0.030245222258903
"MAP3K6",531.348855413209,0.877439627932133,0.169703706640873,5.17042111395344,2.33567056023642e-07,3.58058296884244e-05
"CCN1",5812.42122141206,1.5353414034234,0.301525495402444,5.09191238165181,3.54469912876208e-07,5.04187771953922e-05
"PIGK",1031.80774044227,-0.351896404970635,0.132093928980471,-2.6639862080464,0.00772207286352735,0.0741415722324891
"TINAGL1",9938.54195560743,0.963498883039408,0.180260612691633,5.34503277589341,9.04006940527201e-08,1.69115685579649e-05
"MOB3C",183.000753803106,1.27037922017787,0.299081538385307,4.24760159733176,2.16071189108614e-05,0.0012318736347651
"STRIP1",846.77652458333,0.390940969877385,0.144823824958911,2.69942442128083,0.00694595306824812,0.069018526282752
"MPC2",627.940138753027,-0.638906868330274,0.236315625183871,-2.70361668989581,0.00685893603314052,0.0684256980833259
"DCAF6",1478.9268521093,-0.473754566565307,0.154854357902754,-3.05935572612568,0.00221813596727729,0.0333736335229278
"RGS5",12.8051034804263,-3.31055590509235,1.10989162280093,-2.98277402683499,0.00285648810739247,0.0389957862929547
"METTL25B",249.054179703985,-0.72997235026043,0.165859156462282,-4.40115798144934,1.0767468902433e-05,0.000697459006792805
"ISG20L2",1637.4310406375,0.832537664365446,0.220965895321492,3.76772018665665,0.000164745212298233,0.00565420321910128
"RGS16",337.262024778289,-1.37432991649181,0.425397968316218,-3.23069224315197,0.00123490827721862,0.0226569541233847
"RGL1",392.370312562845,-0.744556998342339,0.149341161402634,-4.98561141047351,6.17661748074773e-07,7.60882065909611e-05
"SF3B4",2625.16861009351,0.376734455058246,0.143861353526151,2.61873286900337,0.00882570300640543,0.080587838768614
"ECM1",2032.57485544201,0.621346678921084,0.244457286316945,2.54173924730349,0.0110302427807009,0.0925695010008091
"SEMA6C",82.950472366995,-0.690024353019116,0.253591101536905,-2.72101169495767,0.00650824589817029,0.0666702796438281
"VASH2",12.8178491625848,-2.48369950354897,0.689244700963067,-3.6035090296357,0.000313949835466046,0.00879171903130583
"RAB13",929.42943903327,-0.543931960631545,0.173684027414123,-3.13173277203333,0.00173777968908747,0.0281410168665961
"HCN3",75.7478721194544,0.670506356523911,0.260850628150693,2.57046096180592,0.0101563272864822,0.0882277764274557
"SRP9",3494.31918248975,-0.682248650081015,0.206004178357931,-3.31181947628078,0.000926913376901078,0.0185074151390798
"PYCR2",645.186883884824,0.529250133561845,0.175694712887671,3.01232817347336,0.00259252158874677,0.0368752787215868
"WNT9A",380.297587430682,0.832375440892676,0.270201282697737,3.08057546056811,0.00206600995215824,0.031702516481239
"PDIA6",9873.49522854726,-0.570089235533035,0.153423186365263,-3.71579582616536,0.000202565109814,0.00656054183122948
"RHOB",1814.2190823436,0.623616561476896,0.244594833766916,2.54959007871428,0.0107849645624647,0.0914567646394137
"CAMKMT",103.11706536336,-0.555286609474966,0.218022625505294,-2.54692194531655,0.0108677738588627,0.0918766396634367
"MALL",26.0833870049981,2.27457707323158,0.88325664265632,2.57521649244662,0.010017736175582,0.087533062707096
"RALB",2843.59815350222,0.323884303392565,0.0889569052966905,3.6409124430795,0.00027167352210928,0.00812971541948045
"TMEM177",348.91977258701,0.388964856480491,0.130424637590821,2.9822958580938,0.002860953758669,0.0390045247118145
"SLC20A1",2245.59050578166,0.515891786266704,0.176410473890489,2.92438297392113,0.00345139828058006,0.0443792563626869
"FAHD2B",157.167183506606,-0.787849860625972,0.255781041387199,-3.08017301185874,0.00206880381074313,0.031702516481239
"SPOPL",559.470782324331,-0.725350627823566,0.244058454233623,-2.9720364742179,0.00295831537097002,0.0398801013560375
"AMMECR1L",724.504006197681,0.615503227111924,0.208057736895886,2.9583289537554,0.00309311848353181,0.0412067653614919
"PKP4",1186.47653267071,-0.606995424017401,0.142862685736973,-4.24880311388625,2.14915700870158e-05,0.0012318736347651
"PHOSPHO2",48.0885186181208,-0.628006418902876,0.247251128814745,-2.53995369773787,0.0110867145299823,0.0929303768956052
"NBEAL1",226.231334979631,-0.712587617034123,0.228656666997852,-3.11640865927962,0.00183068383764465,0.0292676070776167
"SPAG16",217.020899119072,-0.990345795476262,0.316034703693821,-3.13366153748647,0.00172639863902048,0.0280555029712197
"SUMF1",768.561368174666,-0.622860666289891,0.167018518009273,-3.72929106133795,0.000192019250322733,0.00630783237310177
"FANCD2",1317.31223035643,-0.415527317330354,0.102225162923456,-4.06482421203371,4.80686774875024e-05,0.00225579436494922
"MARCHF4",660.713171901752,2.08469225282055,0.732469087802476,2.84611635840492,0.00442560202280674,0.0529565881447113
"STK11IP",560.619388242564,0.452930015617715,0.154223566606545,2.93684049450904,0.00331574598932446,0.043280366522904
"ACKR2",765.977024692669,0.532101997438927,0.207537856099537,2.5638792239606,0.0103509556076644,0.0890417880819495
"CTDSPL",1534.01646825009,-0.545544132882883,0.15767383579352,-3.4599534547843,0.000540268767131493,0.0125370990936381
"UBA3",1659.23119031132,-0.356604677990421,0.0955950067378708,-3.73036929604764,0.000191199312570384,0.00629588762657181
"ARL6IP5",2127.13543786107,-0.48961076167239,0.183354764331907,-2.67029200717197,0.0075785307807776,0.0731195728548172
"NFKBIZ",187.988237802881,-1.2174739747659,0.40344940091352,-3.01766212072494,0.00254732745992881,0.0365496945117319
"TM4SF19",14.7766700567625,1.97517378213757,0.574357753868341,3.43892594612789,0.000584026970203947,0.0132660053335251
"LYAR",851.916397785709,0.922383502683644,0.252783602339946,3.64890560204619,0.000263359846802485,0.00796836799634623
"CENPC",298.354776440487,-0.668817614329121,0.150950624629329,-4.43070451660241,9.39257186984091e-06,0.000617091971848548
"PLAC8",714.326575650224,-1.51629715001876,0.423340584860417,-3.58174293758939,0.000341309547657549,0.00930641863444902
"TBCK",238.434804452031,-0.742788551907068,0.267523304842229,-2.77653773881541,0.00549412564179571,0.0602563207312046
"DDIT4L",93.1992326449064,-0.74119253184163,0.283426037522624,-2.61511799805078,0.00891966345230868,0.0811386993214281
"NAF1",346.816799145066,0.304363390197173,0.117716753487296,2.58555712063551,0.00972217621721145,0.0856557249481905
"MARCHF1",26.615620163182,-1.29010493599286,0.400070493990544,-3.22469403610493,0.00126107365667367,0.0228633813943846
"CBR4",492.219978063593,-1.09397776155029,0.201734562078265,-5.42285739379586,5.86537853343671e-08,1.20783026307203e-05
"HAPLN1",20.5613234432489,-1.98644770790504,0.73782854707678,-2.69228903622013,0.00709634152959986,0.0698046700429707
"IQGAP2",187.641485496985,-1.96023691226334,0.330445884539323,-5.93209661241846,2.99090534067967e-09,1.11528435095561e-06
"ARHGAP26",452.545971178577,0.483181031949808,0.18724492364668,2.58047600191042,0.00986642135656143,0.0866100740118196
"TNIP1",1184.75355566674,0.672087348248502,0.247344505603739,2.71721155320598,0.00658345122999906,0.0669953189519467
"TNFRSF21",6279.80266387489,0.752333026081435,0.232677273435764,3.23337563214627,0.00122336589560155,0.022593999594795
"PPP1R18",1771.44132841915,0.894786359010837,0.210134208003915,4.25816609066415,2.06110794642999e-05,0.00121008963135722
"HMGCLL1",4.81124218537656,-3.49610701933706,1.01145950347037,-3.45649727679826,0.000547244737164397,0.0126471283729601
"NFKBIE",540.90551841436,0.57669143765095,0.210600095302018,2.73832467560818,0.00617530771448708,0.0648407310021143
"PNRC1",323.798183064797,-1.91404666576125,0.249379019697584,-7.67525138274407,1.6509456344539e-14,5.69452422964011e-11
"RNF217",800.290245318667,1.46534992421349,0.367921018015464,3.98278394672169,6.8112671339622e-05,0.00294975461519089
"ARHGAP18",1142.10047240345,-1.0427183652392,0.223066563080401,-4.67447182957387,2.94711083085411e-06,0.000252027834500417
"SLC18B1",807.567941792287,-0.630551616295603,0.252222435122137,-2.49998227156226,0.0124199521640933,0.0992804635040531
"SLC2A12",59.8630821587426,-1.00652257543454,0.262231964256274,-3.83829095087311,0.00012389362835356,0.00457048232725685
"AIG1",414.286369594824,-1.0191115012934,0.35796467229671,-2.84696111142688,0.00441387539922193,0.0528630545859939
"ARMT1",1301.74310174184,-0.434897590332518,0.150434965942079,-2.89093421605164,0.0038409851193688,0.0478285845595049
"INTS15",544.882781952366,0.361262322088597,0.126842005184565,2.84812843791716,0.00439771724559007,0.0527611346412227
"IGFBP3",1159.41038888741,-1.31355769589137,0.497698314939767,-2.63926490498634,0.0083086028488436,0.0778233492908996
"NIPSNAP2",355.428333315446,-0.666439218580766,0.226897467237419,-2.93718227309881,0.00331209370110998,0.0432736333278546
"EPHA1",1837.41777991068,0.98862338911687,0.148882350164631,6.64029945808668,3.13046489837808e-11,2.69943901268265e-08
"FRMPD3",37.9979682744597,1.18242787601116,0.433910547157893,2.72504986052088,0.0064291777198489,0.0664444681653598
"FBXO25",320.464530527721,-0.588100110497209,0.164665458078126,-3.57148437420423,0.000354963729277032,0.00955663265560748
"MAGEA4",14.8121480731633,-1.16686258356684,0.430458704586537,-2.71074221785719,0.00671327957235805,0.0678060895020674
"ATP6V1B2",2927.56312006556,-0.288243829257139,0.0917251212264438,-3.14247422519666,0.0016752646199635,0.0275490178327014
"CHMP7",1089.2194444581,0.222318513792368,0.0866049597412226,2.56704136179568,0.010257037676935,0.0887249835916439
"TACC1",4279.64188151237,-0.496356040982438,0.190358478767538,-2.60748060289228,0.00912112381430934,0.0824666744862556
"ZNF7",305.952023003576,0.527208669683047,0.201605216938244,2.61505469793742,0.00892131672614383,0.0811386993214281
"ARHGAP39",243.331869279473,0.785571543940896,0.143077545880466,5.49052990185618,4.00729637557996e-08,9.06371608096339e-06
"AK3",922.26326393887,-0.540618559052361,0.210770159023056,-2.56496726841309,0.0103185538421249,0.0889319435062192
"AUH",236.095078711284,-0.610405905030792,0.218694952848906,-2.79112936571752,0.00525244745222738,0.0586310821184314
"SURF6",1300.66299583347,0.503176345240601,0.170094031486628,2.95822458226677,0.00309416604439412,0.0412067653614919
"MED22",1233.50063263971,0.456289701428698,0.16290626817123,2.80093397602783,0.00509549429536766,0.0573898243209694
"REXO4",1087.54647868677,0.385553751182952,0.142026535389947,2.71465997621062,0.00663438487537913,0.0673543841983854
"ASB6",969.224561230405,0.555678295461765,0.119295573107124,4.6579959422533,3.19302504530867e-06,0.000266994948788628
"CIZ1",2627.13217016274,0.560132775121402,0.118503148054308,4.72673329205315,2.28160627384767e-06,0.000212830121003624
"INPP5E",300.070228892736,0.907287864350679,0.241010852096027,3.76451042125349,0.000166875709106253,0.0056989706894529
"NACC2",413.04886508827,0.538177002552403,0.155314041000787,3.46508917728614,0.000530055683513071,0.0125198349472704
"PDSS1",265.536215355542,0.731177314441992,0.162539170121689,4.49846836239275,6.84447795066509e-06,0.000486769393223331
"ADD3",1091.01770970707,-0.692580895311892,0.183594601762919,-3.77233801354488,0.00016172496056753,0.00562045158929524
"EIF4EBP2",4033.90051960464,-0.660520209215527,0.103511849031744,-6.38110723935539,1.75812131863135e-10,9.70271993326267e-08
"TCF7L2",604.293564471749,-0.568103662253861,0.169399198103709,-3.35363843874904,0.000797565051456457,0.0165539643237327
"PPRC1",1838.22809092125,0.659011013498506,0.132566788013005,4.97116225999123,6.6552719944819e-07,8.05463050069007e-05
"ITPRIP",480.146344362905,0.98126300909732,0.217314480477966,4.51540554011454,6.31957113136241e-06,0.000454120431767745
"PDCD11",1948.17939928108,0.695231289599863,0.187661541614079,3.70470840013447,0.000211634051900962,0.00679050003273855
"ADM",944.42909031578,0.811601985534949,0.188021070365498,4.31654805473269,1.58488190060546e-05,0.000980565721195223
"DGKZ",3379.47177987438,0.352066573891938,0.139480054732132,2.52413561615009,0.0115983175421688,0.0955109048460568
"HIKESHI",414.137248706534,-0.798904519563023,0.275632678334532,-2.89843905443389,0.00375025187549177,0.0470487324290336
"ENDOD1",1051.96164985518,0.852251045162056,0.236064271020696,3.61025004536725,0.000305901966903575,0.00872042915541085
"ATM",371.452109608602,-0.843897482162161,0.223794751758282,-3.77085465826135,0.000162689410154664,0.00562864407073497
"TMEM138",612.362378188856,0.474577983664192,0.163933162964013,2.89494800858795,0.00379221336714715,0.0473923621617113
"TAGLN",2573.8165194177,1.45701664991313,0.420854726898265,3.46204178494434,0.000536093917091605,0.0125198349472704
"JPH2",1030.87695026025,0.781121975728264,0.171720487898722,4.54879895396615,5.39529563669213e-06,0.000398068951333911
"YTHDF1",3036.08125089568,0.3561793382131,0.134327918054538,2.65156598398622,0.008011945641317,0.0760776421288717
"LTO1",404.76693309514,0.471086953264233,0.175609703213905,2.68257929170585,0.0073056830833797,0.071436222183834
"PLCB3",1901.13737436741,0.398635388525668,0.131262113880826,3.03694170952933,0.00238991666934529,0.0348558988234218
"CDC42EP2",217.076520136174,1.04410549380272,0.289718308308407,3.60386438778755,0.000313520683451894,0.00879171903130583
"TM7SF2",277.661431960044,-1.46737934620473,0.367139553171869,-3.99678905072319,6.42074692769099e-05,0.00281228715432865
"TMEM219",294.526434930004,-0.740512068932268,0.294223792483396,-2.51683272342449,0.011841503431995,0.0967038787603905
"TMCO3",1152.40994913534,-0.610549103881644,0.167813707936344,-3.63825524976327,0.000274491311470615,0.00814442284808619
"TIRAP",157.687840720114,0.953170064117215,0.328417089134237,2.90231567008262,0.0037041507822909,0.0468005204608677
"PDCD4",348.961628073503,-1.24177031948521,0.2642260873916,-4.69965071103983,2.6060683815108e-06,0.000229680670209184
"PTS",451.079301329562,-0.668316944977,0.265792466220559,-2.5144314828789,0.0119224466798286,0.096772070089466
"FREM2",341.272291662792,-0.955719042598979,0.340800662323526,-2.80433446368042,0.00504205711354882,0.0572082746674614
"DHX37",1504.02946511969,0.758056966616914,0.16944742803321,4.47370004617798,7.68775666035223e-06,0.000533004917803416
"ANK3",479.109681865323,-0.906573132391075,0.196028913024286,-4.62469091117574,3.75157409870399e-06,0.000300932952557087
"IPMK",884.939267575395,-1.61147765246991,0.24064737567712,-6.69642728467587,2.13576646997949e-11,1.96447799908713e-08
"NUBPL",420.581976889244,-0.470619761358531,0.13768322831858,-3.41813427173266,0.000630519930795615,0.0140998235727293
"ADAM8",4537.24177414611,1.04290656090973,0.261626092915471,3.98624827244078,6.71262729229083e-05,0.00292158103317781
"INPP1",224.793498397294,0.721196888464188,0.263040910863873,2.74176699774818,0.00611096730859968,0.0644102490120319
"AMN1",103.093124377295,-1.31484134154776,0.35901131416155,-3.66239527748171,0.000249867910325123,0.00769515080079403
"BICD1",154.419607091708,0.540682753068066,0.17918057508312,3.01752995723587,0.00254843850984171,0.0365496945117319
"CCL28",46.1401097486473,-0.989478329543255,0.364813345813955,-2.71228654570073,0.00668208019309361,0.06768389615258
"RABGAP1L",634.88631091871,-0.808944853230186,0.199792226176113,-4.04893057509212,5.14522035029536e-05,0.00238174507941787
"PSTPIP2",1696.78576590296,0.730771022811502,0.216536551846264,3.37481601411263,0.00073865055568919,0.0158002507237888
"PDK1",468.62596816348,-0.833321222300477,0.208411790053407,-3.9984360869744,6.37623931965241e-05,0.00281228715432865
"TCF7L1",737.718238154705,-0.456389754804079,0.167133006096915,-2.73069793610624,0.00632003685692596,0.0658591756155646
"KCNK13",8.76029615771673,1.59287684024504,0.558717903458016,2.85095005974644,0.0043588814977206,0.0524319860715354
"ZFP36L2",600.956127045142,0.833752272450272,0.197557852294125,4.22029427212531,2.43983623964637e-05,0.00134649682393604
"GPD1L",213.952895557298,-0.803994809309086,0.260888148696253,-3.08176056799407,0.00205780285175389,0.031702516481239
"GJA1",4067.41791585736,-0.784194855944804,0.219559364454414,-3.57167574197284,0.000354704407686079,0.00955663265560748
"UTRN",729.489022839722,-1.32225855799863,0.311230821005426,-4.24848205498122,2.15223883264917e-05,0.0012318736347651
"PLOD2",1786.0288319542,-0.814185297287294,0.141175734841717,-5.76717591164048,8.06108995530983e-09,2.52770132075931e-06
"CENPH",532.116020908631,-0.719003518677994,0.279480497140428,-2.572642907232,0.0100925279851149,0.0877973572576485
"CARHSP1",2705.24559539325,-0.569204265526489,0.223759138358799,-2.54382578383801,0.0109645756183891,0.0922991151964089
"DAB2",1194.63025418077,-1.26229940350786,0.273677080922383,-4.61236797489029,3.98107409108018e-06,0.000315671719739272
"BCL2L11",276.290200308995,-0.703045384613143,0.233996489158393,-3.00451253410579,0.00266006798253792,0.0370883867407902
"SCOC",997.554214096615,-0.800339873463332,0.178884684005204,-4.47405476837832,7.67500693861002e-06,0.000533004917803416
"CLGN",39.8989725313793,-1.74131536260792,0.528445661763037,-3.29516445796608,0.000983640955020753,0.0192500627750657
"SLC25A27",15.5220745022238,-1.69452761526962,0.455422289128004,-3.72078322849356,0.00019860586258579,0.00647793164561736
"ADGRF4",384.51801801081,1.56551278770245,0.370717397487801,4.2229277565911,2.41149134144663e-05,0.00133629874121252
"RMND5A",1149.34569411585,-0.37084169207954,0.148237582407714,-2.50167120952886,0.0123608659716349,0.0989801902557436
"CFDP1",545.585457535117,-0.918935592957444,0.279348538262253,-3.28956649880425,0.00100341842971483,0.0195158642776602
"HS2ST1",1323.20696260936,-0.526791945168792,0.208233776613506,-2.52981026294571,0.0114124222896618,0.0945688178753229
"HS3ST3A1",12.6955906360361,2.15391843638006,0.770149170284325,2.79675486189886,0.00516186814523206,0.0579953540714712
"TNIK",476.75107892015,-0.862305918102348,0.276557984183069,-3.11799321451353,0.00182086995719267,0.0291444812057857
"LONRF1",339.607183718785,0.609141470694945,0.198897643268297,3.06258767416999,0.00219432184543151,0.0330874956299656
"DIPK1A",342.591916512112,-0.457082525818733,0.176640068363607,-2.587649167333,0.00966333456825701,0.0854100109149532
"GABPA",664.108690907248,-0.348272147023794,0.137327662975648,-2.53606694730947,0.0112105300351315,0.0935137139629443
"ADAMTS1",3738.06796313349,1.11782087336071,0.234475409799021,4.76732666473998,1.86686487808379e-06,0.000185479505395084
"WNT7A",868.00852110194,1.18339809364423,0.222239995956586,5.32486552904457,1.01027749495036e-07,1.83405244708291e-05
"CXXC1",1301.32304272677,0.527923046719407,0.166466547441477,3.17134616433973,0.00151734210808099,0.0258773412425135
"ANKRD40",1299.75445452297,0.42003868731475,0.154281279890775,2.72255122340262,0.00647799900214849,0.0666702796438281
"VOPP1",1959.45295941996,-0.508980777187055,0.192107671801992,-2.64945575787139,0.0080621527292691,0.0763173804833534
"CYP2U1",83.8021670693617,-1.28116192263275,0.386406989536074,-3.31557647073345,0.000914543157084105,0.0182868868670861
"FBXL18",922.049692257923,0.943120208321991,0.333407028297947,2.82873523433698,0.00467323430119172,0.0549592256724869
"AK9",118.710238214441,-0.729844418457546,0.263228308466894,-2.77266690162749,0.00555989998897301,0.0606444318842346
"CDK19",125.189820461964,-1.03772030893105,0.230311610741582,-4.50572294462136,6.61473475992136e-06,0.000472867852241632
"ZFYVE27",552.481406877952,0.766627568405882,0.196385890864009,3.90367946003182,9.47412405533344e-05,0.00372641727360288
"TRMT44",272.623236433745,0.522249154621688,0.190386274936962,2.74310296156909,0.00608615989368334,0.064258420147213
"SLC25A28",323.665211638628,0.431658975259171,0.165785736544605,2.60371600269142,0.00922191367421281,0.0830670231890656
"USP25",1158.26314514793,-0.614297900811823,0.172337337382482,-3.56450848169056,0.000364538664166655,0.00961671118452646
"SLC7A7",3842.67859449989,-0.978828381745312,0.331378432349656,-2.95380835380528,0.00313878860513737,0.0416676934929391
"PDIA4",5637.4478326156,-0.50591028548269,0.135606905272318,-3.73071182818271,0.000190939525320853,0.00629588762657181
"FMN2",4.1969373415055,-4.41779950996489,1.37830037558265,-3.20525161875353,0.00134944457744083,0.0238085509398352
"MMP16",9.8558786447929,-2.72184431268038,1.06468139692411,-2.5564871524419,0.0105734975533103,0.0905319022447449
"BATF",6.8378158754487,-1.74515358638321,0.687362660907852,-2.53891240481153,0.011119766038243,0.0930872168155911
"SH3RF2",1331.93233824919,1.19985862700791,0.270071581024915,4.44274300337147,8.88192315034072e-06,0.000591999486498797
"MTERF3",224.213778874062,0.549627818261322,0.193428163575744,2.84150874464614,0.004490062055379,0.0535431168349732
"PABIR2",874.163768271785,-0.66715292018396,0.175706704677184,-3.79696905368342,0.000146476066914486,0.0051554344265795
"NPTN",4084.18183700961,-0.309559615225367,0.123468287790838,-2.50719938507431,0.0121692045469656,0.0980715625785542
"UTP14A",750.185414964412,0.515266673018278,0.115669061726919,4.45466285734004,8.40251276924603e-06,0.00056828170920239
"AIFM1",1209.70844939705,-0.324389383311445,0.129708401100754,-2.50091266686319,0.0123873721311525,0.0991349033025004
"ZNF689",304.80406469436,0.694703984966199,0.260095743800918,2.67095483691551,0.0075635822624177,0.0730775521530652
"BRPF1",973.909165607959,0.414543732450044,0.137746721779697,3.00946350732787,0.00261709516225892,0.0370339096960886
"LRP8",306.327273814565,1.28806335146789,0.274534837134946,4.69180292348379,2.70807928481269e-06,0.000234989747751954
"STEAP2",19.8568989302277,-1.45448112961954,0.559282713339565,-2.60061878353902,0.00930557972785884,0.0834779476627233
"PWWP3B",26.259965084488,-1.4201805952074,0.339475269825948,-4.1834581821985,2.87107922300333e-05,0.00151191908548767
"ETS2",1218.88608902184,0.58739504753194,0.182095755141215,3.22574816242375,0.0012564385876901,0.0228633813943846
"SLC38A10",2080.8433394526,-0.293157431262696,0.111513142584838,-2.62890475927235,0.00856603477844272,0.0793928076733757
"PANK4",410.734754328369,0.38890430730336,0.143721768401017,2.70595270034687,0.00681087461306809,0.0682762566398904
"WIPI2",1498.74589799522,-0.270459699891344,0.094420624835142,-2.86441336692662,0.00417782417880475,0.0509200001722342
"UBXN11",1027.11805125802,0.843257946678755,0.175211589038562,4.81279777956449,1.48831869308705e-06,0.000160424476629078
"XDH",109.148955461439,1.4478546809562,0.521754755830342,2.77497169844101,0.00552065117699836,0.060451130388132
"COLEC12",1304.59341104197,-1.53350884472622,0.431148374741601,-3.5568007084459,0.00037539872149971,0.00984441147375272
"CUL4B",2016.13236748806,-0.630608431891936,0.240025647334264,-2.62725437425334,0.00860769605583266,0.0794915545397076
"CDC25C",210.443521961332,-0.618525561961642,0.231312183975262,-2.67398608811627,0.00749555608703689,0.0726468143057984
"NCF1",24.8908233887463,-2.83020539623356,0.745712436594716,-3.79530400372246,0.000147462652039584,0.005176952188779
"ZC3H18",2014.56285696365,0.37846034167963,0.134222651125538,2.81964585340857,0.00480766766331831,0.0558279135265778
"SPATA2L",273.167674336341,0.716156433239288,0.179150326503293,3.99751676269551,6.40104593920358e-05,0.00281228715432865
"DMTN",29.2546213206053,-1.23444611998293,0.457088568270394,-2.70067161087408,0.00691996266447882,0.0688850828873119
"FHIP2B",626.287556149159,0.540238005373917,0.187024659604209,2.88859237341854,0.0038697035105655,0.0481427406089018
"CDC42SE2",1217.20218814297,-0.507184143230876,0.192391972973183,-2.63620220424462,0.00838397547978673,0.0782776843093073
"IFNGR2",760.643815902461,0.384906906651932,0.141464579171216,2.72087125206145,0.00651101147263128,0.0666702796438281
"LAD1",3461.82570660327,0.753311257196438,0.137433943540739,5.48126058081961,4.22305933255584e-08,9.39766929214079e-06
"CSRP1",6631.35281048069,1.07094295910762,0.230399655474633,4.64819687729756,3.34849238828275e-06,0.000275419867937217
"RCAN1",830.612598715232,-0.374040584301541,0.134692718064955,-2.77699187955479,0.00548645496806778,0.0602200630027296
"ARHGAP27",1242.91148795914,0.661610849632725,0.173029358577167,3.8236912803307,0.000131468511200881,0.00475755284361222
"THEM4",308.267192041391,-0.671908148166705,0.219944238458966,-3.05490224647126,0.00225133888447439,0.0337260831586244
"AMFR",2287.64360922046,-0.332164603562562,0.12639005853929,-2.62809122332437,0.00858654858356573,0.0794472832394726
"MED8",739.757857150086,0.487112721609376,0.157641441662709,3.09000423030643,0.00200153644531142,0.0312742903012023
"ZFYVE28",6.8687383914316,-2.90977964971694,1.02736478199688,-2.83227506014098,0.00462180719398998,0.0546887425861747
"ZYX",6620.31302368256,1.15940902955373,0.197333543745425,5.87537733092885,4.21881274594253e-09,1.45517398639423e-06
"WDR4",419.982422595073,0.453904739531119,0.167413784677658,2.71127458473671,0.00670250963880832,0.0677965729374182
"RRP1",1571.75021137608,0.468376915445866,0.135354644443212,3.46036825978567,0.000539437113571861,0.0125370990936381
"AIRE",4.16887783958954,-5.45428841787798,2.0747609107725,-2.62887564034893,0.00856676827311733,0.0793928076733757
"ITGB2",15.8720286712466,-1.80926700787914,0.722122075688843,-2.50548635582599,0.0122283116186513,0.0983755191851501
"LSS",2521.86534459242,-0.782489706609606,0.290035252656421,-2.69791240700162,0.00697757976638767,0.0691856500402052
"VAV2",1453.29539543969,0.384201862602568,0.151682930327762,2.53292748084686,0.0113114351843297,0.0940475721070555
"PRMT2",986.67291536178,-0.43038978926815,0.159790814972581,-2.6934576267228,0.00707151335163617,0.0696897640803745
"RDH13",645.57152235679,0.607508377742984,0.11033675565402,5.50594744373246,3.67188070534942e-08,8.44348968195098e-06
"DEDD2",589.50390994386,0.537670030077923,0.188112110937335,2.85824249910755,0.00425994700764042,0.0515565691793113
"CRTC2",733.836445813788,0.552806935837892,0.190678002512123,2.89916470990274,0.00374158283621037,0.0470487324290336
"FDPS",3438.27944277017,-0.634393273152918,0.215380879925581,-2.94544842314747,0.0032248690846617,0.0424961974795391
"RUSC1",1184.71878036949,0.387854394020002,0.0983880863917354,3.94208697662588,8.07756718460799e-05,0.00329722468775256
"NBEAL2",1075.10262674412,0.533349446103423,0.210371144131062,2.53527853502162,0.0112357948275817,0.0936678315626253
"UBQLN4",1441.15644473577,0.424889623009164,0.159582197371333,2.66251267376953,0.00775596487952832,0.0743634798074025
"GPATCH4",1385.21120367871,0.725148186483959,0.201683127388989,3.59548265574718,0.000323790701461854,0.00891684692229382
"LY6E",6039.91040439004,-0.797822767749336,0.263445753934395,-3.02841384168983,0.00245841167892088,0.035555809315924
"PWWP3A",665.499017431486,0.487185068777438,0.187168709984506,2.60291941328103,0.00924336779274032,0.0831360791632583
"LRRC14",673.789409914633,0.476046201792125,0.115800032924494,4.11093321624983,3.9406317657035e-05,0.00195571570041048
"SQSTM1",11268.3319312347,0.530549156395129,0.207999976699922,2.55071738378386,0.0107501459501165,0.0914567646394137
"MFSD12",2364.3164711339,0.520385192344302,0.170937777352713,3.04429600292824,0.00233225542504898,0.0344295078153915
"FDXR",405.573039795113,-0.981027241767504,0.304769485718393,-3.21891556648153,0.00128676368116057,0.0231633900598138
"FAM171A2",90.3171135454273,-0.85949679651612,0.29046697034819,-2.95901732126658,0.0030862175389257,0.0411804094628219
"DBF4B",559.744931673005,0.625014621946423,0.220078661833119,2.83996011580786,0.0045119174656428,0.0536183680219412
"CXCL16",672.16614373425,0.54061715799922,0.125708392964949,4.30056534212445,1.70362927215191e-05,0.00104466546968355
"SENP3",2109.35462473433,0.257847202103296,0.0821365078836463,3.13925206643262,0.00169379679976039,0.0276887611922915
"FGF11",75.3899621948091,0.924374878117879,0.3121768395478,2.96106168368182,0.00306580530724432,0.0409873215349321
"EIF4A1",21639.4739189618,0.354552638730375,0.0980127013644649,3.61741523082762,0.00029755973745153,0.00861683017034712
"CCNF",1794.17197242323,0.379291342891468,0.13193863741858,2.87475564635514,0.0040434028864719,0.0497208820184072
"NEU3",336.438038149839,0.779076227423998,0.19203584527552,4.05693127919026,4.97217040469176e-05,0.00232545881605194
"RPS6KA4",4720.12017783733,0.6285585640723,0.112913266803685,5.56673792075412,2.59552313144235e-08,6.63156160083521e-06
"COA7",1017.79404478673,0.557605225860861,0.193645883035067,2.87950984095999,0.00398293867336399,0.0493264528983068
"KLHL21",972.217957926749,0.642430023828561,0.252464655918123,2.54463351114346,0.0109392483642441,0.0921984176429297
"ZSWIM5",11.4454544733995,-2.27873109494116,0.899228868421105,-2.53409468375079,0.0112738264906699,0.0938714448351068
